InvoiceID,BusinessTurnover,InvoiceAmount,FilingFrequency,InvoiceText,Fraudulent
20881604-05ce-43f8-b531-fb29e182292e,6943080.698177305,44243.803530339304,Quarterly,"Left set likely very sure serve tough never. Can price drug threat see.
Into process he bag door really. Once system assume very enough black save value.
Series blue agreement.",0
bba51aeb-69d2-42b3-b994-787b145c1641,2194786.623004992,67508.62293078557,Quarterly,Office necessary cup walk. Experience your recent so agent. Pay let line power personal artist.,0
c5bc4668-c468-420d-979a-7b0e6da98420,6826852.4100423,78037.96623196156,Quarterly,"Life real hold range exactly. Southern about cup upon financial could.
Writer idea break inside environmental prevent notice carry. Car player movie. Half computer speak north.",0
979ab5fa-379c-4146-b748-06d35730fef8,7582453.078716447,28177.04544065849,Monthly,"Than new across guy off. Must nation guy candidate few. Three crime fight decision.
Tell foot light region central place the. West green open study short guy. Science push southern model dark former.",1
4f926d93-9409-4852-a569-5a21440e1ec8,4114263.3003959614,61265.088357364584,Monthly,Instead mean before give anything bring. Situation actually book Democrat.,1
d96a36ca-ad30-4bdd-ab8e-e87a8d136f9a,9309514.715179939,30407.51139844399,Quarterly,"Represent worry still from. Near research suddenly she miss value. Nice month picture stay.
Price agreement candidate professor experience. Road suddenly news. Or prevent wrong concern compare.",1
954b241c-0b3f-4f5e-9947-8f70d04b9b1b,3680859.8392058224,43086.716480833995,Quarterly,"Both likely respond process rather where plant according.
Concern Democrat move course paper camera current. Society physical work head may. Everybody manager main cover rest wrong.",0
73db9969-1d70-4926-985b-6f377619c6fe,4287474.4727664,2640.253369520559,Monthly,"Baby lot street. Figure friend woman usually nice. Dream protect exactly father force bad.
Full mean community tree later front late paper. Probably seem father know force.",0
58fa51e5-cab3-469f-aefc-43635b7132e7,7438876.097397408,22449.94334425911,Monthly,Account part former sound others education. School note hospital eat plan. Simply capital reach within maintain question doctor.,0
6877a13d-3c78-4682-a0cc-2a29009043d8,3892198.2994742505,52191.70148088993,Quarterly,Place notice response each just across game. Design home successful simple whole nearly.,1
e1aaa3f5-00e9-490c-bee2-aecdd6cb663c,6964310.04562971,56487.96435783118,Quarterly,"Method both tree least herself. Listen laugh so cut.
During interesting thank focus write arrive paper must. Wide turn down. Special decision lead during some win campaign.",1
019e53c4-e59f-4ac6-b5ca-570341a461c3,9692483.188185299,48694.446997053594,Monthly,"Traditional pretty entire grow surface understand down generation. Baby eye fly significant.
Affect those ball manager wear bag whole. Go ten organization send west. Wall prevent kitchen member need.",1
555278b5-0ce0-48f4-b741-f42d309733f6,7040895.285782765,24631.04121462226,Monthly,News whatever change lay brother improve early. Step way color bill research daughter rule. Look both similar animal your machine. Certain special several rise such wonder remember even.,0
303db9ea-5cd8-46be-83f2-2f9d863e1e57,2288339.1877586287,7379.300938379703,Quarterly,Network perhaps fire help ahead kind entire. Blood others personal room around.,1
7d681918-288b-4b88-838b-f22cd52ce39f,6578085.543056454,45705.813133291165,Monthly,Challenge series natural large market. Worry four science rock describe yard beautiful. Return world speak defense either.,0
751f7233-c230-4b3a-8c99-4de84fcea07b,6237996.475277511,99019.51263538536,Monthly,"What region audience use room rather allow. Speech talk foot.
Data apply place against including three body region. Participant effort feeling let large.
Color like political born ten sit nothing.",1
506ba2e4-5917-4426-96ee-027a1d11b05a,553184.5754610621,89867.65712872556,Monthly,"Part no sea major great. Ask middle bar condition on.
Decide either fear probably. Position effect begin everything.",1
27fc8e2e-0259-42c2-a67d-1ae8b21b3838,552960.6706310573,46411.5888888838,Monthly,"Approach factor establish matter it. Crime ask behind.
Shake box democratic interesting. Issue exist fly perhaps decide whatever theory take. Event agreement official serve again.",1
38ed6dd7-d852-4468-a65c-fc837d35d5d0,173727.90128621407,29751.05661645028,Quarterly,"Eye free culture next threat. Perhaps a Democrat popular.
Ready sometimes professor.
Into economic scientist through stand sense. Stay direction mean late full accept hour.",1
6025db4d-15f1-4720-b49e-5e9b275bcb5e,1090219.1003528233,92205.97153561008,Monthly,"Or book leg economic range rise. Although care each miss ahead camera.
Suggest particular nice economy tree move team. Fly leave play near low parent.",1
9247257a-36a7-4c24-9340-926e7c9246e0,8661407.949496754,39711.028112762695,Monthly,"Bad spring view baby book enough. Late mention hold respond.
Know above from hope father pattern. Full student use sing.
Fire theory film deal art upon. Owner grow attorney else hand beat.",1
897ebf3d-57e9-4431-bbf1-395225beb408,6144905.737119467,44877.334451071,Monthly,"Agree who set attack modern. Garden can hundred another land.
Determine who personal the call record old. Remember establish her loss former close. Brother reason them section somebody east.",1
e6352a10-51b3-4b87-8b5e-e2413045996a,6308826.160909486,33236.87148864871,Monthly,"No sport physical age environment room. Yard that they never produce bar.
Enough seat out marriage. Wind professor machine sing might strategy. Assume food price without federal parent.",0
07ad2ded-bbb4-4780-8892-230b2f6b07eb,1598748.5274603548,85918.88066710388,Quarterly,Use material since boy those strategy will collection. Strong southern out cup collection put.,1
5eb7487c-58c9-429a-a542-db00088a7dc9,4617045.356477691,82399.35140703761,Monthly,"Board company happy production between. Star peace future remember remain. Attack up oil involve.
Investment should hour through include dream. But opportunity worker well.",1
9614dc64-51a2-4c78-9b99-1dae6ca89c16,2704741.4276943277,39417.30720616699,Quarterly,Behavior ten well fish enter. Might hear make answer peace indeed point. Newspaper tend begin trouble toward.,0
1ae35bbd-ce3d-467f-ba9a-c57a20fae02f,2572727.6126277805,30303.83986012844,Monthly,Bag type billion eight forget. Machine short bad visit put hair agent box. Middle support share event thing great.,1
1920b41a-b75b-43f9-9375-12a8c41db238,6894874.0303886635,16480.357690197,Monthly,"Once everyone we these agree lead. Thousand drive never sister notice.
Upon prevent administration though doctor edge. Born alone professor citizen piece. Enter difference force because parent.",0
6778e53b-08e2-4056-beb2-d3700605e23f,8352290.215938363,19471.280830527703,Quarterly,"Company clear low see bit scientist model. War after public. Ever particularly power nature. Trouble sense thing let effort.
Finish down half pay hotel. Water sometimes show area.",1
5fdced82-b8b6-4fbb-84dd-0eb60ba39d7e,1052708.258181321,14946.201269176925,Quarterly,Offer since cultural learn practice three become. Necessary down these million put effort small over.,0
a9d09072-5ea6-489e-b1ff-19f8f7f4ac69,8244607.723697129,60847.72040837158,Monthly,Future action require art. Under go story it. That Republican get agency none. Give born theory section.,0
3b4d1aa4-7084-4174-bbf8-38b7c9e23927,8151143.056017889,30195.638153395383,Quarterly,"Congress effort trade body. Else college name door music.
Seven travel financial already. Happen fast environmental itself continue fire. Base let week interview whatever he investment add.",0
0e9b5990-a8ba-435e-94b4-658e261be159,7497194.560752369,37488.75614758412,Monthly,"Manage lot him assume claim light sense. They activity design rich I fact subject civil.
Start yourself society open. Push pick rest sign image.",1
6ed93865-f763-4353-9c15-59f202d79b30,412518.2658101159,62777.94440937104,Monthly,Over service politics one capital perhaps later. These attention cup billion suddenly consider real. Along house social weight red.,1
1a0e698d-2051-463a-81e6-290971650378,2436777.807389011,20613.640885329245,Quarterly,"Drug discussion leave major he remember. Woman shoulder the.
Quite former push general. No he ask officer.
Method street your budget garden. The listen join son. With third least too health.",1
0c2e3c35-c113-4bd4-b130-41a34754fdb9,5227694.910733499,69196.29144706106,Quarterly,"Others store break deal form natural. Season fact exist drive relationship. Thought everybody how general issue.
Stand somebody pattern itself store. Each sit buy debate.",0
ab140372-1a33-4984-8858-980e3d41983e,187400.73661335534,3130.4148120151763,Quarterly,Agent drug kind participant treatment. Pm bed space feeling central. Right degree mission street range painting.,1
ef31aa95-7bd9-46d3-bef6-85a3523652c1,312318.3965676195,87586.01375636735,Monthly,"Free lose never policy bad smile.
Process public walk view response food. Follow note eye trade. Camera glass why capital generation business parent. Purpose situation lay.",0
4b9699fa-8067-4064-bcc3-66e483b318a7,2319199.828434378,52797.339863668574,Quarterly,"Research television short. Place risk defense case shake.
However Republican stay teacher. Board never night experience agree including.",1
582b2d15-9997-4530-bcff-3545946cf2b9,1078297.806399499,31663.657479131532,Quarterly,"Traditional bill end cause. Seek herself author show.
Yourself trade rich hear financial policy return. Option clearly piece bit he listen. Public bad subject room factor degree.",1
fbf7c223-950d-4678-8682-7c91be309d7f,4796588.654906353,16532.42945450949,Monthly,Difference see art force positive speech trade. Cause contain score everything simply smile common expert. Executive itself size Congress face sport share.,0
c28c6466-54ce-499e-9bfc-ed60b69c4cc5,2523417.0835485226,77670.46552993752,Quarterly,"Local newspaper set. Improve tax continue perform lose. Far start professional leg three whether picture.
Two to medical sea a raise dinner election. Improve safe third available ahead build.",0
943c74c8-95a5-4300-bfc1-c481b846268f,112888.62994188495,12166.07699894951,Monthly,"Million approach tend cost growth continue. Day state so.
Half grow live defense. Market ability while skill watch group. Relationship condition ten region.",0
a14715f9-8996-42cf-b352-84c54ba1a25f,627500.6042577883,54103.94283791428,Quarterly,"Star own later expect practice agreement society back. Sign worker management example.
Local buy general way may safe. Current teach none such. Purpose game prepare pick.",1
55a26edc-c419-47ae-8be5-736634627c1e,1837734.151399909,24833.971856720284,Monthly,"Home car get treatment. Few fly debate case property peace. Cold ok standard strong finally forget fly.
Even break across food. Necessary send traditional option door would recognize already.",1
be2b7852-c4a1-4e88-a84d-31c6455e709f,315147.76630112703,29168.35678808835,Quarterly,Information own increase appear ever customer. Two yeah bank memory defense training back window.,1
cea8f542-f7d2-4569-9130-a993bd82e1be,4421060.318847234,5370.848244163887,Quarterly,"Along write beat store receive behind success. Even then city big back out.
Prove of relate. Either huge sort country popular item save.",1
f1790d38-2431-49df-b269-9b30a58d9026,2027036.6565951405,20618.451331628326,Quarterly,"Pull model kid establish. Open goal material determine minute yes.
Role especially over. Conference fine camera hit six sing. Sea take travel smile. Far fund lose administration.",1
14981de1-7101-4445-8de5-caa718c38317,9525302.554625813,47426.86081385588,Quarterly,"Safe customer wonder like offer century area. Public could short.
Consider news audience situation affect school. Including financial ten catch. During indeed wife kind amount sort along.",0
b672e78c-b0b0-4926-ac53-04c24655ab6a,2651247.1580505017,29728.6679364412,Monthly,Hour to color decade for under home. Performance around generation. Share home piece partner agreement magazine throw.,0
6f374eea-a8be-4eab-b4a7-2a0a3a4ee03b,1658417.866324534,52400.291171014156,Quarterly,"Information citizen turn six factor organization. Drop dinner across have term value simply.
Five entire trial bank place foreign similar. Father water bad majority allow.",1
a92f79ac-f5cf-447d-bb5e-5fd41788b1d3,8472287.934391636,99592.96689833059,Monthly,"Anyone key into machine performance. Certain brother increase through.
Manage though effort low money table. Season position best approach. Task century accept issue occur drop step.",1
1e160af3-eddb-4b08-895b-526a93580f2e,7867941.294053932,79719.54340709193,Quarterly,"Second best whole write example able. House lose feeling total but. Against too international.
Method check really feel bill radio teacher. Wait call huge join cold.",0
3f5d5a27-61f3-45b1-ac69-3117dd036dc8,8315765.0171686625,1142.2504063619688,Quarterly,Environmental north answer draw example company. Walk worry person base should join. Treat picture despite personal fish mean cause.,1
38fb63d7-3a7d-4dcb-86fb-e05553353fbf,1290658.3962150065,52029.81797459265,Quarterly,"Walk board myself. Shake sign agreement raise new.
Page simple movement both. Assume if next political college beat. Bill across pressure throw fine clear.",1
41d6fd90-6773-4ee4-b1a1-8cede5157ad3,7262676.637635561,26344.960129501855,Quarterly,Management yet fly argue loss experience plant. Under available popular may per cause mind add. Each remain senior heavy.,1
460c6f7c-372c-4323-b310-9fc98440763b,9081494.107058413,42723.0323089628,Quarterly,Spend article still give administration. Imagine next model participant. Certain month south view. Partner space affect much picture take.,0
d15e073f-4d74-4898-9359-f03189b027fe,6233025.396821545,12852.43453222904,Quarterly,"Ahead their hot. Add last himself follow.
Rest no value six art record impact. Option although site Democrat natural technology seven.",1
490badc7-d816-438e-820e-928b343b80ee,1556559.172992276,81583.70382817872,Monthly,Example try woman crime know hot. Rule generation north. Language unit provide including help growth show yet.,0
46108003-0da8-45a5-a435-8bdfcadf6de7,1960641.2762196842,82038.73643426977,Quarterly,"Thousand treat he job south discussion owner. Turn good thousand impact amount. Prevent far audience nearly.
Raise two yet rest season off through. Environment movement fall because how.",0
369e2592-ed5a-435f-8548-f9034d0d3efc,7995179.963026207,73009.77595292518,Quarterly,"State drive computer six important amount. Bit appear spring role white. Lawyer drug it upon according true.
Rate he tell beautiful suffer. Sing something garden lay.",0
448959be-d4ca-4b1d-85be-4791f1d17bc7,2374076.191877818,62902.71817198608,Quarterly,"Set year law vote peace music onto yes. Recognize week determine political avoid all.
Few if explain. Each little mother expect strategy military.
Try throughout let. Pass ago so parent animal over.",0
5318b635-8682-4887-8957-20919b8e4129,5059397.853818392,46346.66509007853,Monthly,"Force upon to too all system. White expert car mean.
Mind risk room ten loss. Speak page seem person watch. Cultural bit hard win north between alone.",1
c3cc70fe-9be4-4b95-9952-36bcb8fdae6f,1596677.7414119774,3223.3915940140055,Quarterly,Indicate sing however board. Director TV surface themselves beat energy.,0
a6f258a3-11fa-4637-801e-cafa76d55ee0,4303374.467654855,20628.716224822365,Monthly,Change woman company have show coach table. Management take inside color charge.,1
b5bd9375-d199-44e1-86ac-f65e855bb319,193054.04088732862,3190.646753486437,Monthly,"Factor management green half. Realize discuss sort group. Push college example commercial. Professional give goal plan option individual.
Example floor measure method prove offer peace.",0
ed9ee207-1453-42c6-a2d6-31f076fe4cd0,6154126.4053078685,34963.80406292783,Monthly,"Hard economic operation I coach. Fight fine high laugh. Perform create peace person recently town imagine center.
Fear threat activity person social. Floor just coach soldier.",0
51e09734-63ec-4cd3-8527-0a5cb02e19dd,8947950.15285489,63897.76161574122,Monthly,Management small pretty near. Million six travel space. Box cold seven several plant stop.,1
a899eab5-a2da-41f9-88c4-1b5101504f72,2319675.967110883,25407.01491585164,Monthly,Yard their large receive international describe. Best eight whom generation call nature suddenly.,1
84db59ae-1f3b-451e-86e1-9e761fa15ff1,7481418.563198614,68527.58512114687,Quarterly,Prevent oil practice marriage weight anyone. Check common dog single trouble us process name. Attention central order participant those. Fund increase house evening adult property catch.,0
3553ed50-7d6e-4753-a932-c9cfbbe88f05,8768300.009379968,18238.933678942423,Quarterly,Station all a able list many indicate. Pay artist camera community. Staff why someone indicate certainly represent.,0
beb64580-10c9-47a9-a63f-5f076829a3b7,568646.5332641543,92876.73282833392,Quarterly,"Or his soldier. Upon argue chance street money. President now three customer how.
Already life form short last.
Sit consumer theory nature tree. Believe throw break mission real.",0
2cc741c2-14e6-4a2b-8063-697944be1124,4679322.320253382,75392.03016625818,Monthly,"Whom decision decade professional on. Long do start nature. Star law catch when imagine avoid.
Statement and range few painting later.",0
d65cb6cd-2eda-4c4c-86c2-879a73b8c7bd,2813706.8220973876,78620.37872534666,Monthly,Recently street mother election mean bring approach. Point big politics thus conference president outside social. Find late man firm item.,1
e98d4deb-0cf8-44dd-8d9d-6dcd8bc30804,8295399.008528306,34720.622251542336,Quarterly,Pass cell herself total image security story. Financial owner task team. Someone anyone interesting beat camera. Nation modern she.,0
6d61acff-e9d4-4f22-b668-423277b31cf8,9390184.3260185,45452.334196924785,Quarterly,Condition must hope worker. Stay face back they far. Study science it chair figure example.,0
5cca4937-ee99-458e-bc01-c0881a7e1ac6,9342915.841613594,73951.57348388524,Monthly,"Trade age note describe. Either per base short majority. Myself they cost political American can history.
Poor most term four film she game. Fall gun house grow.",0
2f982711-187a-4f02-ba83-3319359c7e39,4958315.495436417,31858.14092812475,Quarterly,"Walk fast upon writer center.
Get economy picture beat reason human race.
Order range rather. Behind always approach security. Whole establish success live line relationship house big.",1
68132e90-3cab-442a-98d0-ad64cf347ea1,4619663.182475023,60837.565209356486,Monthly,"Reality share good adult. Challenge official paper development. Data happy item side again anyone get.
Job full mean rich much difference quality. About drug miss.",1
cadf7047-5076-4003-9331-b0b1159e495d,3485241.2928761765,79133.62325046619,Monthly,Yes operation outside. Agency fly situation near since effect next. Easy process know surface. Enjoy allow bag million myself place.,0
48636b38-91bd-4d57-a4f3-5f3bf1776108,9539401.61551387,24706.885115805286,Quarterly,"Attorney important open north. Behavior last human throw time recognize popular.
Eight least over money. Bad enjoy help maintain.",1
6fb057e6-3b0b-412c-8467-a8bbe0c9a181,3556749.271114709,36971.85945145302,Quarterly,"Address career in. Industry interest from own visit wish yard.
Can fine strong none. Maybe figure plan police. Night indicate feel.",0
8cc11196-a37e-4313-b6e2-ca033717ac68,1976273.3531676831,65928.4298576558,Monthly,Add visit work describe low man trip. Share bad much table someone house.,0
7ebca3be-8f63-48cd-852c-9d70d5f73e66,7414402.10017644,57659.46865979043,Quarterly,Movement other change central animal finally often. Probably successful bill organization write. Green father customer buy.,1
bd5bdc7a-69f3-41af-b0dd-0f8ee452e83d,7085174.664557462,82418.40760362972,Quarterly,"With condition boy candidate trouble behind. Give in late eye certain imagine.
Film themselves employee dog space budget. Member ten field focus sign need. Pressure could employee up.",1
f3df5e6f-6be7-4b90-9ad7-18c9c64433dd,6949372.448291644,22678.301790707475,Monthly,"Success prove upon back author point. Very consider east. Significant treat her law leader fall.
Owner body be water thing always cultural. Realize measure since tough message spring.",1
6942de6f-236c-4afa-a017-c2d902d6eac3,4725826.423570014,40471.07593253693,Monthly,"These shoulder ball four kid real back model. Quite enter care kid score way over. Chair test song behavior degree.
Usually shake design enter however by. Different direction get student.",1
0cddf84d-539a-4a78-977b-a484aea369a1,4167146.3973117913,56585.60937939186,Monthly,"College really later health television debate team run.
Finish argue deep. Stuff ago stop everyone federal difference. How positive imagine total fire skill city public.",1
bc3ccd7e-29a3-43e4-8674-f2e183eddcd2,5201910.636666346,16062.7943663982,Quarterly,"Pick manage close. Lay wind present field.
Difference husband sort owner human center. Behind play day movement material second.",0
f4232176-e815-49ea-b543-c8e156c7215d,2147471.36452307,12275.22538354239,Monthly,Fact pay future commercial traditional cover. Example similar able question. Century single production quality operation.,1
7341fafd-4745-4b37-9c5b-9d053cb6593a,1933268.2109628785,95611.97560488412,Monthly,"Amount determine market Congress food wrong finally.
Contain today agency type building community. Agent to interesting sea ten. There view authority year seat system.",0
988c655c-91bd-4bdb-855f-0c38e96b7c58,2997744.0203835205,28152.88487946972,Monthly,School technology fish purpose walk none reality. Benefit possible say establish read. Theory increase daughter state wrong.,1
b63d7657-b696-4c24-882b-de4f10edd61f,6186342.8195856195,19301.484832943504,Monthly,"Strategy realize agency million turn. Car box billion leader per.
By cup recently charge measure fact month page. Or ball realize boy cold provide. Cover involve relationship.",0
309b5213-523e-445e-a418-8ebe6a23696f,1911154.6298118853,2812.65491869772,Quarterly,"Old you player record can forward certain usually. Generation at ground side away.
Laugh total training price consumer. Personal leg tree them. Be phone social none put least growth.",0
bb3c3b52-655f-4194-815b-749a698a89b9,6600878.003476444,89126.07403407664,Monthly,"Impact must society expect. Tell from teach significant activity. Second evening bill consider.
Military require both although. Our PM rate within night fund hold likely.",1
269e9655-026e-4bea-a710-0a0b149a653d,9076134.763405517,61169.67729707339,Monthly,"Whether his tonight into answer case create. Whose away worry loss.
Than coach few me. Sign want civil teach forget anyone. Paper start high third.",0
3d9c5158-c022-4d89-9d74-615ad1b49229,8170577.497240741,5165.383729999389,Quarterly,"Huge increase defense life eat under home happy. Follow individual party worker mission only.
Fund many policy focus.
Find fly region skill himself wait. Recognize ahead prevent debate fast various.",0
bb8398e5-cde4-4e4a-b779-eb8cf3d65c06,395785.5328049621,64488.6993521264,Monthly,"Produce by former investment. New cause here ability magazine response result.
Tend develop lose body start talk then. Stage region pick exist size serious toward. Final smile street maintain under.",0
cef02d7a-9cee-4c96-996e-2c845d8e08ea,6086091.740370567,93805.03897212693,Quarterly,"Always lot sort total forward. Rest start reveal.
Drop forget cup quickly. Close trip inside rock.
Meet decade charge small woman usually strategy. Certain commercial include stop particular.",0
29be7db0-753d-408d-a9e3-c4ba2bdda018,8549599.404840693,6697.92361024073,Monthly,"Money accept pick boy threat. Trouble set town final so.
Challenge personal clearly red doctor. Speak officer guy city into street coach. Again loss young field relationship some place.",0
dc43946b-ba9e-47ff-a30a-02634d7945d5,6705129.511945913,52119.11088780216,Quarterly,Act wrong hair owner one open success.,0
edff35dc-3e36-4d16-8f36-c8e8282d79fe,1758398.1525933228,9795.079379265635,Monthly,"Similar door do college. Late them shoulder together president effort scene. In under next account contain.
Hope both house game environmental system food. Positive economy eight.",0
b1ed3e57-60ca-4b96-a030-d651276a2900,694819.2252647602,21238.18694344993,Monthly,"Western heavy cultural see. Exactly dream store soldier two talk wide.
Any report prevent service occur. Particular describe machine.
Indicate century lose suggest. National where prove population.",1
6c16b2e7-c0cb-4705-aa3d-9483f9bc9b9f,5729511.507048499,46678.732631908955,Quarterly,"Suggest seek understand. Interview son they clearly until figure. Gun to company.
Top yet political continue. Thank moment person voice resource.",1
f97cb5ae-088d-4819-bcd2-a8f283d2756d,2402241.6547580985,97806.20738822198,Monthly,"Guy just program success myself TV result system. Occur a four memory.
Stock money pull method. Despite beyond employee another wonder score no no.",0
cf79d946-832a-4911-b271-7e44dec97df7,1226418.658053403,94347.58153514474,Quarterly,"Tell music back better. Since fund language yourself kind table. Wait nearly ball important consider necessary.
Itself scene some support shake specific energy fund. Hotel care join miss finally.",0
06e76713-cea4-4727-87af-e098b2108fa4,9271493.404083056,76448.45766746577,Monthly,"Production stop some civil world.
Middle daughter quickly. Far cultural direction conference. Vote career yet before term.",1
085d503d-57b4-48f9-8121-72864baacd00,391739.53956274886,71715.70965275505,Monthly,"It these similar discuss deal specific development religious. Face democratic again order.
Movement Mr along firm. Road real score five doctor by indicate. Country fact good now.",1
be39ee6f-a6b0-40bd-b0cd-4470334942c6,3712534.527592449,88024.22320267957,Quarterly,"According food suggest business night group.
Keep public edge firm produce. Major quality material actually probably. As table speech.",1
b1c0faf2-b34d-4f70-a7fb-8b0ab7ed7878,4219113.797974251,37944.09686735002,Quarterly,"Manage environment indicate recently follow charge participant. Wait poor industry both.
Travel group design outside peace music perform career. Would television may. Civil notice model study.",1
c22a4a61-0a26-4786-9c9e-1b2158e649f3,9921150.724934315,45613.83408337603,Quarterly,"Off certain tell industry traditional interesting our. Result financial throw network country recent ten.
Continue game consumer. Record his risk kind provide. It agree day.",1
d4bb833f-4ef5-4557-8eac-fa70beb5285c,6353706.10115323,14163.391142828199,Quarterly,Well agency leave drive traditional act onto. Official probably consumer firm fine matter create expect. Common technology identify front less.,0
2106c940-29aa-4009-a653-4e7d533d13df,2744586.386066382,27154.25562400307,Quarterly,"Build training difference their board check. Stuff administration east current follow place. People remember join painting try stand music mention.
Land so radio type.",0
b0638ca3-b082-48e0-8786-357c1b671b71,3932158.578930259,39064.38066132915,Monthly,Next think cause. Available today scene bag single establish. Manage major over turn hear win.,1
8ebeb3f8-ef2c-400c-a047-4db83d9c974a,8522402.423868874,53089.97966187433,Quarterly,"Onto training while message hear go. Republican south thing wonder figure already discuss.
Sometimes material parent road wear see. Way bed story get capital energy however say.",1
52ce7769-9e2f-46df-9bae-ce48f5bbc37e,6280435.877623849,62425.54469185291,Monthly,Begin politics maintain and student seven might. Sea evidence shoulder. Whom everyone result how sort according.,1
0f36873a-f434-4064-9c93-ac74998fa582,6318736.792269246,6038.143017055314,Monthly,Before cut director right. Agreement foot leave believe. I last bar life wrong then buy.,0
f962437a-018f-4f5c-a2ca-46fc2a5a898d,6872642.792522984,5072.757736003894,Quarterly,Determine use foot force run. Necessary official any point natural artist. Mouth picture politics maybe pick might reveal. Do paper bed.,1
aed29581-6d85-4709-81c4-8d127ecc4131,8022839.249122287,97673.35219382388,Monthly,"Our part financial. Employee light street gas. His degree table.
None street side watch thing. These machine form class wind general.",1
678b6c3c-3093-4cc0-8a13-3a82edc86f79,7227094.86207265,80163.1889373535,Quarterly,"Best bed our there answer. Indeed the none support whose somebody minute.
Drug receive scene special somebody. Policy today should nature factor clear.",0
7551e90b-8611-44e0-a296-7167d3a4d7f2,6440016.249882641,43772.509581754246,Quarterly,Grow describe mouth discover science even nice move. Home land long store market. Answer among mean southern help then.,0
e6adef17-f016-42bd-ba0d-f804249303d3,4327964.453212024,31583.327559717716,Monthly,"Side sometimes television increase. Community necessary mention you space for do glass. Rise question tough.
Item officer miss medical risk drive. Edge large main build.",1
5d5fc9ff-8f97-4a1c-b428-aa5ff84c2bf0,1940438.5847161247,96257.1241951853,Quarterly,Right reflect short require suffer it art. Recognize huge travel reflect seem difficult. Term claim sound per bring share event single.,1
9c0986a5-f03f-48b3-953f-de77b1f9f57a,153449.13705880294,68353.23684929906,Monthly,Week finish record outside interview. Represent customer cut scene center.,1
9a8015d3-00bf-41fe-9d4a-0e533ef6b599,8756216.597220225,35679.70705889918,Quarterly,Mission almost focus and national watch cultural. Night author figure letter save program window. Vote police thus wonder they forward new. Local perform Democrat.,1
7a10efef-9765-4ffb-b9e7-011f802987c2,7226374.686933098,73575.66446321279,Quarterly,"Bit more realize indeed. It against cause television rate major off. On agent large here.
Commercial development wife grow loss. Parent answer how then others rule.",1
ef1e453c-52c2-4e28-a8d9-1ac599eb4a33,9276277.374592233,79209.09308742042,Monthly,Report first hour place government. Hour executive by market threat be just. Like produce Republican medical.,1
2cd78b21-18cb-4339-af2d-ce3418c69fdb,3747491.0252459287,46615.049188275494,Quarterly,"Yet several help few old situation. Along seven turn chair response eye treatment task.
Election scientist half.
Already base final end suddenly by. Price white draw alone.",0
674cb5c8-f18e-4588-8d36-0bb7edd40494,6161317.566444291,93350.25235996062,Quarterly,Ready operation leave writer visit both lose. Collection thing issue floor evening wrong. Success would well natural phone hotel cup writer.,0
9a18dcfe-652f-496a-9e9a-03046beedc76,7196666.6938228775,2793.492889460941,Quarterly,"Set system economy tax. City address interesting detail whom share perform.
Whole large clearly environmental. Ask rate huge man watch. Forward how face billion role.",0
4b7aafaa-612e-4b1a-8c1b-7b60224f122b,3980314.356338234,16445.89252479784,Monthly,"Large total here act support name. Support force real foreign.
Key major must claim. Many coach green down. Model seem sound party add treatment.",1
e0af62aa-02a9-48c9-bf7b-4e8da5c4bc36,7796885.602824598,66364.10016535764,Quarterly,"Together home report light them week stop. Determine require level.
End floor official interest. Left red quickly public.",0
136a1476-2871-421e-b92b-7ec8b93f3c1e,3251165.622426861,67599.06164343386,Quarterly,"Magazine than professional little. Career new add only voice.
Agent important almost. Always language rich than idea moment direction. Start method throw loss reduce.",0
21bfb3d6-59c4-4640-9298-fcde2b822872,6642975.722583027,6434.860572378721,Monthly,"She cut tend look.
Computer suddenly fly history treat answer drug. Whom offer myself make maintain summer. Compare car need our thus get world.",1
4982d716-57cf-4321-9352-abd020f59831,8678662.196560364,1015.4140150341262,Quarterly,"Understand fill choose choose under nearly director. Take phone after bag paper network letter. Conference everyone few consumer.
Approach big around use. Continue development history color.",0
ef48129d-b49f-4707-9c63-fe78aff6b044,6272807.439077452,24759.47668360456,Quarterly,Fast relationship analysis soldier own everything why partner. Board one pretty party wife.,1
cea13ff1-a9bc-4ba2-97af-bc804dd5ade4,2029401.5975639333,94114.60140023063,Quarterly,"Method sit civil tonight yourself paper help. President money need apply top more close family.
Include edge performance every economic bag. Participant avoid look picture.",0
d634ee3c-0587-427f-a03b-3bd3eaec6e51,5353334.8658900205,28796.64357940327,Quarterly,"Serve treat memory buy event almost. Agent improve detail every see little us. Big light specific war different.
Job voice step foreign conference billion sense. Fill identify picture draw describe.",0
276f0600-d36e-4277-a436-f6f28b83ae5f,5917049.550301883,97671.45205209774,Monthly,"Agent mind civil important page talk area measure. Allow moment protect camera. Minute ask form wonder political.
Price bank then customer. Rule personal might five voice happen father.",1
ac79e5d3-05e0-4628-9a66-a96185920bb4,4537400.676297652,90732.0023719375,Monthly,"Member fact low collection teacher daughter. Result smile democratic week.
Part he campaign radio great book six. Describe party break training reveal sing. Then step ago author relate week enter.",1
4f6bbce3-ce11-4faa-accb-c00aceb783bc,7782285.966749829,42696.23735952746,Monthly,"Again realize yet style if baby. Mean scene cause court so learn.
Apply tonight resource soldier. Reflect arm investment however especially. Area point lay into shoulder after continue.",0
